;6209100;7112000;4729699;4789099;9430800;7319002;5611201;4781400;8211300;7490104;6201501;4774100;6462000;9602501;4120400;4110700;8230001;4520001;8630504;6810201;8112500;4755502;4321500;7711000;4930202;1412601;6822600;8599604;4712100;5620104;7111100;4511102;4530703;4744099;5611203;6920601;1091102;9602502;4541206;8219999;4619200;8630503;4772500;4771701;9313100;7020400;4752100;6821801;7911200;4789004;6622300;4751201;8610102;4723700;8550301;8513900;9491000;7319003;8291100;9511800;6204000;8650003;8650004;4754701
Zona_19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
Zona_20;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Zona_21;0;1;0;1;0;1;1;0;3;0;0;0;0;0;1;0;0;0;1;0;0;1;1;2;0;3;1;1;3;1;0;0;3;1;3;0;0;0;0;0;1;0;0;1;0;2;1;0;0;1;0;1;7;0;1;0;0;0;0;1;0;1;0;1
Zona_22;1;2;1;3;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;2;1;1;1;1;0;1;1;3;1;2;0;1;0;0;0;2;0;0;1;1;1;2;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
Zona_23;8;8;3;1;3;0;6;3;14;4;6;6;5;1;9;1;2;3;7;1;3;0;2;5;1;0;3;13;3;1;3;1;1;6;5;7;0;3;0;5;5;22;1;0;2;18;0;2;0;0;4;1;3;1;1;1;1;2;2;2;4;4;4;0
Zona_24;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_26;2;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Zona_27;0;0;1;1;2;1;0;0;0;1;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Zona_28;0;0;4;0;2;1;6;7;1;0;1;1;0;1;1;0;3;0;0;0;1;0;1;0;0;4;0;0;2;0;0;0;2;0;6;2;0;1;2;2;1;0;0;1;0;0;2;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0
Zona_29;1;2;1;2;1;1;4;1;5;0;0;0;0;2;3;0;1;0;0;1;4;0;2;0;0;0;3;3;2;3;0;0;0;1;3;5;1;1;0;0;1;0;1;0;0;0;2;4;0;0;1;2;1;1;0;2;0;0;0;3;0;0;1;0
Zona_30;6;5;2;1;1;4;4;0;7;1;0;0;0;0;10;2;1;0;2;0;4;0;1;2;1;0;0;2;1;1;0;0;1;1;0;2;0;3;0;1;1;2;0;0;0;1;1;2;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1
Zona_31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_32;0;1;0;2;1;1;2;1;1;1;0;2;0;1;1;1;0;2;3;0;1;1;2;0;1;3;0;0;1;1;0;1;4;0;1;3;0;0;2;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;2
Zona_33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Zona_35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_36;0;0;1;2;0;0;1;0;3;0;0;0;0;3;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;9;2;0;0;0;1;0;1;1;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
Zona_37;1;1;1;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;5;0;1;4;1;0;1;3;1;0;1;0;0;1;0;0;0;0;2;0;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;1
Zona_38;1;1;0;2;0;0;1;0;3;0;0;0;0;1;3;0;0;2;1;0;2;0;2;3;2;3;0;0;2;0;1;3;4;0;2;2;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0
Zona_39;0;0;0;0;0;1;7;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;3;0;2;0;0;2;0;2;1;6;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1
Zona_40;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Zona_41;0;0;2;0;2;0;0;1;2;1;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;5;0;0;0;1;1;1;0;1;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Zona_42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_44;1;1;0;2;0;1;9;3;3;1;0;1;2;2;4;0;0;2;2;0;1;0;1;0;1;2;0;3;0;3;0;0;2;1;3;1;1;0;0;0;1;2;0;1;1;1;0;2;1;0;0;2;0;0;0;1;0;0;0;1;1;0;0;0
Zona_45;0;0;0;1;2;0;3;2;2;0;1;0;1;0;4;0;1;0;2;0;0;0;0;0;0;1;0;2;1;0;0;1;1;0;1;2;1;0;0;0;0;2;1;1;2;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0
Zona_46;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Zona_47;1;5;4;2;3;4;18;3;10;2;1;0;2;7;10;3;1;0;0;1;8;0;1;5;1;1;2;2;2;3;2;0;1;0;8;1;6;2;0;0;1;7;0;1;1;4;1;4;5;0;0;2;0;4;1;0;2;1;0;1;1;0;0;0
Zona_48;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;2;3;0;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;1;0;0;0;0
Zona_49;0;0;0;0;2;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;1
Zona_50;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Zona_51;1;1;0;0;0;1;2;6;2;0;0;2;0;0;2;0;1;1;0;0;2;0;0;0;2;0;0;0;1;2;0;0;1;0;5;0;0;2;0;0;1;2;2;2;4;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Zona_52;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_53;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;2;1;1;0;6;0;0;1;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Zona_54;0;0;1;1;1;0;1;2;1;2;0;0;1;1;1;0;1;0;2;0;1;0;2;0;1;1;0;1;3;0;0;0;2;2;2;3;1;0;0;0;0;0;0;1;2;0;3;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
Zona_55;0;0;1;0;1;0;2;2;1;0;0;0;1;1;1;2;0;0;1;0;1;0;0;1;2;2;0;0;2;0;0;2;1;4;4;4;2;0;1;0;1;0;1;2;0;1;1;0;0;1;0;0;0;2;1;1;0;0;0;0;1;0;0;0
Zona_56;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Zona_57;0;0;0;2;0;1;0;3;2;0;0;0;1;1;2;0;1;0;0;0;0;0;0;1;1;3;1;1;3;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0;0;3;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
Zona_58;0;0;1;0;0;2;1;1;2;1;1;0;0;1;2;1;1;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;1;2;1;2;0;0;1;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_59;0;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;1;5;0;0;2;0;0;0;0;2;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0
Zona_60;4;4;1;1;1;7;6;1;20;2;2;1;0;2;10;1;0;1;1;2;1;1;0;1;2;1;1;8;1;1;1;0;0;1;3;2;0;1;0;1;2;4;2;0;3;3;0;2;0;2;2;1;1;0;0;1;0;2;1;0;1;1;1;1
Zona_61;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Zona_62;3;1;1;0;1;1;1;3;2;4;2;0;0;1;1;0;0;4;1;0;1;1;1;2;0;9;0;1;2;0;0;3;1;0;2;2;1;0;1;0;1;0;0;1;0;1;0;3;0;0;0;1;0;1;0;0;0;3;0;1;2;0;1;2
Zona_63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_64;1;1;0;0;1;0;1;1;0;0;0;0;1;1;2;0;0;1;0;1;2;0;0;1;1;0;1;0;1;0;0;0;3;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Zona_65;0;1;0;0;0;0;2;0;0;0;0;0;0;1;1;2;0;1;2;0;3;0;0;1;0;1;0;2;4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_66;0;1;0;0;0;1;2;1;4;0;1;0;0;2;1;0;0;2;0;0;0;0;0;1;0;4;0;1;3;1;0;2;2;0;4;0;1;0;0;0;2;0;0;1;3;0;0;0;1;0;0;0;0;0;1;2;2;1;1;0;0;0;0;1
Zona_67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Zona_68;5;10;1;2;6;3;15;6;19;6;2;0;9;8;7;5;1;2;6;7;7;0;2;5;0;2;5;8;2;1;4;2;4;0;7;8;0;2;1;4;0;9;1;0;3;5;2;2;3;0;4;5;0;2;0;0;1;1;3;4;0;1;4;2
Zona_69;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Zona_70;0;0;3;0;1;0;5;0;1;0;0;0;0;2;1;1;0;0;0;0;3;0;0;0;3;1;1;0;2;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_71;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Zona_72;1;4;1;2;3;5;4;5;9;1;2;2;2;2;10;2;0;3;0;2;0;0;3;1;0;4;1;5;6;0;0;2;3;1;4;4;3;0;2;2;4;1;3;0;1;5;1;0;2;1;0;1;1;1;0;0;1;0;1;3;1;0;0;0
Zona_73;0;0;0;0;0;0;1;1;1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
Zona_74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Zona_75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_77;0;0;0;2;1;1;13;6;4;1;2;0;4;2;4;1;1;0;1;4;9;0;0;3;0;0;3;1;1;2;0;0;0;0;5;2;0;1;0;1;1;2;0;0;0;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Zona_78;0;0;1;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Zona_79;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Zona_80;1;2;1;0;0;0;0;0;0;1;1;0;0;0;3;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
Zona_81;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_82;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_84;3;5;4;0;1;2;6;13;10;5;3;1;4;6;8;5;5;2;4;1;4;0;3;4;0;3;9;9;0;1;2;4;2;1;13;3;2;1;0;1;2;13;4;0;1;6;1;3;2;1;3;2;1;2;0;0;0;3;2;0;6;2;2;3
Zona_85;0;0;1;0;3;0;0;5;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;2;2;1;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Zona_86;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Zona_87;9;5;2;0;4;5;5;4;17;4;2;1;1;2;8;6;0;0;1;3;4;0;1;2;0;1;2;5;2;1;2;0;2;0;2;7;2;0;0;4;1;35;0;1;2;8;2;1;1;1;5;2;10;1;0;0;0;2;1;2;1;1;3;0
Zona_88;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;5;0;1;0;2;0;0;1;1;1;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
Zona_89;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;1;0;0;2;2;1;0;0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Zona_90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Zona_91;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
Zona_92;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
Zona_93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_94;0;2;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0
Zona_95;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;0;0;0;0;2;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1
Zona_96;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0
Zona_97;0;1;3;1;1;1;3;2;1;0;0;0;0;0;0;0;0;3;0;0;0;2;0;1;0;6;0;0;2;1;0;0;3;0;1;1;0;0;1;1;0;0;1;2;4;0;1;0;0;0;0;1;0;0;5;1;2;0;0;0;1;1;0;1
Zona_98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zona_100;3;7;2;6;1;4;6;2;9;4;3;3;1;1;5;0;1;6;4;1;0;2;3;5;1;14;0;6;2;0;0;1;8;1;3;1;1;0;1;2;1;6;1;2;0;6;1;2;0;0;2;1;1;0;0;2;0;0;2;4;2;2;0;1
